7.280110359191894531e+00,2.621870994567871094e+00,2.328563451766967773e+00
1.029562950134277344e+01,1.652627348899841309e+00,1.479023456573486328e+00
8.602325439453125000e+00,2.754293918609619141e+00,6.367931962013244629e-01
1.208304691314697266e+01,9.271910667419433594e+00,4.289139270782470703e+00
1.337908172607421875e+01,7.257821559906005859e+00,2.986576557159423828e+00
8.602323532104492188e+00,4.277169704437255859e+00,3.744758665561676025e-01
9.486824989318847656e+00,2.183626890182495117e+00,2.534664154052734375e+00
2.000000000000000000e+00,2.539130687713623047e+00,9.638705849647521973e-01
4.898982048034667969e+00,3.535953998565673828e+00,2.006286621093750000e+00
9.433979988098144531e+00,4.259077072143554688e+00,1.387760400772094727e+00
6.480742454528808594e+00,3.113065958023071289e+00,1.328945159912109375e+00
1.100000000000000000e+01,2.148160696029663086e+00,2.118723154067993164e+00
9.055384635925292969e+00,2.723501443862915039e+00,8.134304285049438477e-01
2.449488878250122070e+00,2.790796279907226562e+00,1.380802392959594727e+00
8.831762313842773438e+00,5.126243591308593750e+00,2.863875865936279297e+00
7.141424655914306641e+00,1.890727162361145020e+00,1.895634889602661133e+00
4.999992370605468750e+00,1.753350377082824707e+00,1.276031851768493652e+00
9.433979988098144531e+00,3.229664802551269531e+00,2.078619003295898438e+00
6.403121948242187500e+00,2.389377593994140625e+00,1.291339159011840820e+00
1.236931800842285156e+01,7.984789848327636719e+00,4.963696897029876709e-01
8.306622505187988281e+00,6.022514104843139648e-01,1.001643776893615723e+00
6.480738639831542969e+00,3.066709995269775391e+00,2.658690214157104492e+00
5.656856060028076172e+00,1.385665774345397949e+00,2.000012636184692383e+00
7.348467826843261719e+00,2.821641683578491211e+00,1.855596899986267090e+00
5.099021911621093750e+00,1.062952637672424316e+00,1.445672988891601562e+00
5.385159492492675781e+00,1.605037331581115723e+00,1.370748043060302734e+00
7.348469734191894531e+00,6.404953598976135254e-01,4.842473864555358887e-01
1.618641281127929688e+01,1.115117835998535156e+01,4.020323276519775391e+00
4.690415382385253906e+00,1.771650910377502441e+00,2.003604173660278320e+00
4.123103141784667969e+00,1.192618846893310547e+00,1.280350565910339355e+00
1.319089984893798828e+01,2.841497421264648438e+00,1.127613544464111328e+00
2.236068010330200195e+00,1.830659985542297363e+00,1.596909284591674805e+00
1.691153335571289062e+01,1.190679931640625000e+01,4.252935886383056641e+00
6.708209037780761719e+00,2.230939388275146484e+00,2.052408456802368164e+00
5.656854152679443359e+00,2.667557716369628906e+00,2.490874052047729492e+00
6.324557781219482422e+00,3.134032249450683594e+00,2.536042928695678711e+00
6.324555397033691406e+00,1.532884240150451660e+00,1.574292659759521484e+00
2.999997138977050781e+00,2.613931179046630859e+00,1.473167061805725098e+00
6.164412498474121094e+00,1.696098685264587402e+00,1.344774961471557617e+00
5.916080474853515625e+00,4.808913230895996094e+00,1.837299466133117676e+00
2.236066818237304688e+00,1.325859546661376953e+00,1.658391118049621582e+00
7.615773200988769531e+00,7.052933573722839355e-01,7.296544313430786133e-01
1.456021595001220703e+01,4.438283920288085938e+00,3.237633466720581055e+00
8.062257766723632812e+00,6.878002882003784180e-01,9.674760699272155762e-01
8.062260627746582031e+00,4.446484088897705078e+00,8.595587015151977539e-01
2.989982986450195312e+01,1.885944557189941406e+01,1.608816266059875488e+00
4.123105049133300781e+00,4.231602191925048828e+00,2.087216138839721680e+00
1.396424007415771484e+01,5.030815601348876953e+00,1.426330208778381348e+00
1.655294036865234375e+01,9.379261016845703125e+00,2.616338253021240234e+00
1.500000000000000000e+01,1.300785446166992188e+01,7.570465207099914551e-01
2.121320343017578125e+01,1.373016357421875000e+01,2.730369091033935547e+00
1.122497653961181641e+01,9.513347625732421875e+00,6.597475051879882812e+00
2.163331604003906250e+01,1.113244247436523438e+01,5.669483661651611328e+00
1.118034076690673828e+01,1.016605091094970703e+01,4.522967338562011719e+00
2.714774322509765625e+01,1.512658786773681641e+01,5.730186462402343750e+00
2.334523582458496094e+01,8.602919578552246094e+00,1.785689115524291992e+00
1.612451744079589844e+01,1.128707599639892578e+01,1.674991846084594727e+00
6.480742454528808594e+00,4.519891738891601562e+00,3.852413415908813477e+00
1.356465911865234375e+01,1.152270507812500000e+01,4.267570495605468750e+00
2.097617530822753906e+01,1.357809925079345703e+01,2.811362981796264648e+00
9.695357322692871094e+00,5.202960491180419922e+00,2.317649841308593750e+00
1.941648483276367188e+01,1.427630329132080078e+01,1.000274300575256348e+00
1.624807929992675781e+01,1.136137866973876953e+01,5.774551391601562500e+00
7.874012470245361328e+00,4.613358497619628906e+00,2.011540174484252930e+00
2.517935752868652344e+01,1.191117382049560547e+01,1.533430099487304688e+00
1.486606884002685547e+01,8.359707832336425781e+00,1.763422489166259766e+00
1.691153335571289062e+01,1.573169612884521484e+01,3.012740850448608398e+00
7.348468780517578125e+00,7.358623981475830078e+00,1.079684972763061523e+00
2.302172660827636719e+01,1.710876083374023438e+01,1.992153406143188477e+00
3.162276744842529297e+00,2.651490211486816406e+00,1.721077322959899902e+00
6.403122425079345703e+00,4.444444179534912109e+00,3.348926067352294922e+00
7.348469734191894531e+00,3.530565738677978516e+00,2.268490791320800781e+00
1.496662998199462891e+01,9.033652305603027344e+00,1.993045091629028320e+00
1.118034076690673828e+01,5.388474464416503906e+00,3.727417707443237305e+00
6.324555397033691406e+00,9.900238513946533203e-01,1.629368185997009277e+00
7.071063518524169922e+00,4.688278675079345703e+00,1.575458765029907227e+00
1.392838859558105469e+01,5.895998001098632812e+00,1.124705433845520020e+00
7.280113697052001953e+00,7.102882862091064453e+00,2.735360562801361084e-01
1.389244461059570312e+01,3.083515167236328125e+00,1.273847341537475586e+00
2.123676109313964844e+01,1.340078544616699219e+01,1.534174442291259766e+00
2.249444389343261719e+01,1.929006576538085938e+01,4.781693458557128906e+00
7.348459243774414062e+00,4.272705554962158203e+00,1.091093778610229492e+00
1.900000000000000000e+01,1.196839141845703125e+01,3.452498435974121094e+00
1.827566528320312500e+01,1.477824401855468750e+01,4.184182643890380859e+00
1.506651687622070312e+01,1.091780471801757812e+01,1.991131305694580078e+00
1.122497367858886719e+01,3.326778411865234375e+00,1.879831194877624512e+00
3.741658449172973633e+00,1.509035825729370117e+00,3.061604022979736328e+00
7.348471164703369141e+00,5.522150516510009766e+00,3.448841333389282227e+00
1.009950637817382812e+01,6.791877746582031250e+00,2.918796539306640625e+00
9.219546318054199219e+00,5.645410537719726562e+00,2.842007875442504883e+00
2.063977050781250000e+01,1.735475921630859375e+01,1.136574268341064453e+00
1.705872154235839844e+01,8.610817909240722656e+00,1.537504553794860840e+00
2.561249923706054688e+01,1.671182632446289062e+01,6.306929111480712891e+00
2.537715339660644531e+01,1.799336433410644531e+01,3.322237014770507812e+00
2.000000000000000000e+00,1.275717616081237793e+00,2.181183338165283203e+00
1.766352272033691406e+01,1.166966915130615234e+01,1.344837546348571777e+00
1.300000095367431641e+01,9.781823158264160156e+00,1.562977194786071777e+00
1.469693946838378906e+01,1.080225658416748047e+01,8.190330505371093750e+00
2.264950370788574219e+01,1.589319515228271484e+01,1.902192234992980957e+00
9.165150642395019531e+00,6.664889335632324219e+00,2.135667324066162109e+00
6.000001907348632812e+00,4.265366554260253906e+00,1.485498189926147461e+00
3.464098930358886719e+00,3.951396703720092773e+00,6.046419739723205566e-01
2.012461090087890625e+01,1.771699523925781250e+01,1.058318138122558594e+00
7.211102485656738281e+00,2.314692258834838867e+00,1.189962983131408691e+00
2.336664199829101562e+01,1.523087692260742188e+01,5.933551788330078125e+00
1.374773025512695312e+01,6.352000236511230469e+00,2.764651536941528320e+00
1.067707824707031250e+01,4.510018825531005859e+00,2.373822212219238281e+00
1.315294647216796875e+01,6.788145065307617188e+00,2.051518917083740234e+00
9.273618698120117188e+00,3.505267143249511719e+00,2.275986909866333008e+00
2.875760650634765625e+01,1.592793846130371094e+01,5.443555831909179688e+00
9.273614883422851562e+00,6.754258155822753906e+00,1.664489865303039551e+00
2.073644065856933594e+01,1.343119716644287109e+01,3.913529634475708008e+00
1.435269832611083984e+01,8.026803016662597656e+00,1.852409482002258301e+00
1.658312225341796875e+01,1.121698474884033203e+01,1.321578621864318848e+00
6.480736255645751953e+00,2.838914632797241211e+00,1.031203985214233398e+00
1.104535484313964844e+01,5.907392024993896484e+00,7.837773561477661133e-01
1.933908081054687500e+01,1.215079307556152344e+01,1.865535259246826172e+00
9.539391517639160156e+00,3.696997404098510742e+00,2.697254419326782227e+00
2.471841812133789062e+01,1.986959648132324219e+01,2.035450935363769531e+00
7.810253143310546875e+00,5.715337753295898438e+00,2.187139749526977539e+00
2.751363182067871094e+01,2.194265365600585938e+01,8.713341355323791504e-01
8.660255432128906250e+00,5.132069110870361328e+00,2.424155473709106445e+00
1.330413627624511719e+01,1.002570438385009766e+01,4.823207378387451172e+00
9.165152549743652344e+00,5.402931690216064453e+00,1.999100923538208008e+00
7.491065502166748047e+00,9.021883010864257812e+00,3.375091314315795898e+00
1.889444541931152344e+01,1.284358119964599609e+01,1.690278887748718262e+00
7.280108451843261719e+00,3.839238166809082031e+00,8.544674515724182129e-01
1.568438816070556641e+01,1.060365295410156250e+01,2.326805830001831055e+00
2.547548103332519531e+01,1.802972984313964844e+01,3.387923240661621094e+00
1.360147094726562500e+01,9.188988685607910156e+00,3.596710920333862305e+00
7.483309745788574219e+00,2.463288784027099609e+00,3.350478172302246094e+00
1.749285697937011719e+01,1.333016014099121094e+01,1.187050700187683105e+00
1.627882194519042969e+01,1.223102474212646484e+01,1.764119505882263184e+00
1.508769321441650391e+01,1.569262981414794922e+01,7.222806453704833984e+00
2.525866127014160156e+01,1.227425575256347656e+01,1.512832164764404297e+00
1.360147190093994141e+01,6.043010234832763672e+00,1.957626104354858398e+00
2.657065963745117188e+01,1.695857238769531250e+01,1.962353944778442383e+00
1.972307968139648438e+01,1.391071701049804688e+01,1.214313387870788574e+00
4.123103618621826172e+00,1.097227334976196289e+00,3.153252601623535156e+00
1.603121948242187500e+01,1.248044300079345703e+01,6.982699036598205566e-01
2.886173439025878906e+01,1.978396797180175781e+01,2.550421714782714844e+00
2.111871337890625000e+01,1.592243766784667969e+01,3.924532175064086914e+00
1.424780941009521484e+01,8.118393898010253906e+00,1.652662634849548340e+00
5.196146965026855469e+00,3.065454006195068359e+00,1.795561194419860840e+00
3.000005006790161133e+00,3.225384950637817383e+00,3.780062675476074219e+00
2.161018562316894531e+01,1.779367065429687500e+01,1.541005492210388184e+00
1.374772739410400391e+01,8.038381576538085938e+00,1.359302163124084473e+00
5.477223873138427734e+00,1.051639366149902344e+01,3.221071004867553711e+00
1.456022071838378906e+01,4.311405181884765625e+00,2.552384853363037109e+00
1.746425247192382812e+01,1.672540855407714844e+01,1.399041771888732910e+00
1.860107231140136719e+01,1.151797389984130859e+01,2.977653980255126953e+00
1.204159832000732422e+01,1.354125118255615234e+01,4.846354961395263672e+00
8.306625366210937500e+00,5.980996608734130859e+00,2.547425508499145508e+00
1.363818168640136719e+01,4.796342372894287109e+00,3.751022338867187500e+00
1.077033042907714844e+01,4.651953220367431641e+00,1.046135306358337402e+00
1.363818073272705078e+01,6.825526714324951172e+00,1.932765603065490723e+00
1.772003746032714844e+01,2.439715957641601562e+01,1.081212759017944336e+00
1.300000095367431641e+01,5.232157230377197266e+00,2.782504796981811523e+00
1.268857097625732422e+01,9.958112716674804688e+00,2.362707376480102539e+00
1.702938842773437500e+01,1.583453655242919922e+01,1.093053340911865234e+00
1.407124710083007812e+01,1.080173301696777344e+01,2.305840253829956055e+00
2.061552429199218750e+01,1.893083763122558594e+01,1.774267077445983887e+00
9.000000000000000000e+00,3.147913694381713867e+00,3.745279550552368164e+00
1.072380256652832031e+01,4.382100582122802734e+00,2.610039710998535156e+00
1.034408187866210938e+01,3.568241119384765625e+00,1.619152307510375977e+00
1.974841690063476562e+01,1.904433822631835938e+01,1.931892991065979004e+00
9.055395126342773438e+00,3.035657405853271484e+00,2.429774522781372070e+00
2.123676109313964844e+01,2.774908256530761719e+01,1.473391175270080566e+00
6.999999523162841797e+00,2.762061595916748047e+00,2.721347093582153320e+00
1.479864883422851562e+01,1.526119899749755859e+01,2.336671352386474609e+00
5.385167121887207031e+00,5.366586208343505859e+00,1.578203082084655762e+00
1.581138801574707031e+01,7.579329013824462891e+00,3.435464143753051758e+00
1.532971191406250000e+01,1.539664077758789062e+01,2.561217784881591797e+00
1.232883644104003906e+01,8.276525497436523438e+00,8.685061335563659668e-01
1.737815093994140625e+01,1.791542434692382812e+01,2.130792379379272461e+00
9.695360183715820312e+00,3.363139152526855469e+00,1.893582940101623535e+00
1.824828720092773438e+01,1.601336669921875000e+01,2.251819372177124023e+00
1.029562759399414062e+01,4.781116485595703125e+00,1.661807060241699219e+00
1.568439006805419922e+01,1.513043022155761719e+01,2.137150526046752930e+00
8.831762313842773438e+00,7.090525150299072266e+00,3.530873298645019531e+00
9.848855018615722656e+00,7.499313354492187500e+00,1.070845365524291992e+00
1.140175437927246094e+01,3.455798625946044922e+00,2.491393804550170898e+00
1.334166431427001953e+01,4.649086952209472656e+00,2.015520095825195312e+00
6.708205699920654297e+00,8.525238990783691406e+00,3.472741127014160156e+00
1.212436008453369141e+01,1.099941253662109375e+01,2.606249094009399414e+00
1.315294837951660156e+01,5.490626335144042969e+00,5.658325552940368652e-01
1.417744731903076172e+01,4.290112972259521484e+00,5.530625343322753906e+00
1.913112449645996094e+01,2.138663291931152344e+01,2.803516626358032227e+00
1.034408378601074219e+01,4.824634552001953125e+00,2.204926729202270508e+00
1.783255767822265625e+01,2.259696197509765625e+01,2.052561998367309570e+00
1.403567028045654297e+01,4.546552658081054688e+00,1.179313182830810547e+00
1.374772739410400391e+01,9.469259262084960938e+00,2.647927761077880859e+00
6.324553489685058594e+00,3.070917606353759766e+00,2.760737419128417969e+00
1.506651878356933594e+01,1.328777980804443359e+01,6.617189645767211914e-01
1.183216094970703125e+01,6.302555561065673828e+00,3.592935800552368164e+00
8.246204376220703125e+00,2.337624311447143555e+00,1.708781838417053223e+00
8.485286712646484375e+00,3.487058162689208984e+00,3.359652996063232422e+00
1.208303928375244141e+01,1.103963947296142578e+01,3.604500591754913330e-01
1.095445251464843750e+01,7.411186218261718750e+00,2.121246337890625000e+00
1.212435722351074219e+01,6.376901149749755859e+00,4.662232398986816406e+00
1.899999809265136719e+01,1.929806900024414062e+01,1.893691062927246094e+00
1.118034458160400391e+01,3.808238029479980469e+00,1.895771980285644531e+00
1.526433563232421875e+01,1.463545703887939453e+01,2.581660509109497070e+00
1.542725086212158203e+01,1.700925636291503906e+01,9.608693122863769531e-01
1.303840160369873047e+01,1.350761413574218750e+01,1.351470112800598145e+00
1.063014125823974609e+01,7.339889526367187500e+00,2.179293870925903320e+00
7.280111789703369141e+00,3.101144075393676758e+00,3.251635789871215820e+00
1.449137687683105469e+01,1.344675731658935547e+01,2.381705284118652344e+00
5.744565486907958984e+00,8.118559837341308594e+00,4.211664676666259766e+00
1.140175151824951172e+01,4.149820804595947266e+00,1.061348080635070801e+00
1.334166431427001953e+01,2.618124723434448242e+00,1.162483572959899902e+00
4.472138404846191406e+00,2.864885807037353516e+00,2.362941026687622070e+00
1.526433944702148438e+01,6.948559284210205078e+00,3.297257900238037109e+00
1.236931896209716797e+01,4.867394447326660156e+00,3.101696014404296875e+00
1.360147190093994141e+01,9.836467742919921875e+00,1.328655719757080078e+00
5.830951213836669922e+00,4.913827419281005859e+00,1.717979907989501953e+00
1.303840446472167969e+01,7.821463108062744141e+00,5.815482616424560547e+00
1.431781768798828125e+01,1.567277908325195312e+01,3.481316328048706055e+00
1.345362281799316406e+01,4.728574275970458984e+00,2.555233001708984375e+00
1.392838859558105469e+01,8.399603843688964844e+00,3.640228033065795898e+00
7.348469734191894531e+00,3.364917993545532227e+00,1.855169534683227539e+00
1.951922607421875000e+01,2.064400863647460938e+01,5.761011838912963867e-01
1.435270023345947266e+01,7.318022251129150391e+00,2.918413162231445312e+00
1.838477706909179688e+01,1.589826679229736328e+01,9.762219429016113281e+00
2.395829772949218750e+01,1.931621360778808594e+01,2.552509307861328125e+01
4.472133636474609375e+00,3.749363660812377930e+00,7.074930191040039062e+00
3.138471031188964844e+01,2.527821922302246094e+01,2.571240425109863281e+00
1.881488609313964844e+01,1.367457580566406250e+01,1.688203334808349609e+00
1.516575145721435547e+01,1.224224090576171875e+01,5.267363548278808594e+00
2.917190170288085938e+01,3.059057426452636719e+01,2.620253372192382812e+01
1.755545616149902344e+01,1.367954063415527344e+01,4.615826606750488281e+00
1.791647148132324219e+01,1.822861671447753906e+01,3.506361961364746094e+00
4.527692413330078125e+01,4.387926101684570312e+01,6.635077667236328125e+01
1.902629852294921875e+01,2.146179389953613281e+01,7.117614269256591797e+00
1.330413627624511719e+01,1.205728054046630859e+01,1.721944808959960938e+00
4.387482452392578125e+01,3.727301406860351562e+01,3.373122024536132812e+01
1.315294551849365234e+01,1.244312667846679688e+01,1.727118110656738281e+01
2.906888580322265625e+01,3.144450569152832031e+01,1.107767105102539062e+01
1.216552162170410156e+01,1.211767387390136719e+01,2.628494739532470703e+00
1.208304500579833984e+01,1.365826320648193359e+01,1.962470650672912598e+00
7.071068286895751953e+00,4.292327880859375000e+00,1.197253465652465820e+00
2.847805976867675781e+01,2.816990280151367188e+01,4.510841751098632812e+01
1.752141952514648438e+01,2.181666755676269531e+01,1.956372737884521484e+00
2.722131729125976562e+01,1.962450599670410156e+01,2.725960731506347656e+00
2.140093803405761719e+01,2.420676612854003906e+01,1.118111324310302734e+01
4.781213378906250000e+01,4.638092422485351562e+01,3.146627235412597656e+01
1.396424007415771484e+01,1.743362998962402344e+01,4.666162967681884766e+00
8.124038696289062500e+00,4.627155303955078125e+00,3.170803785324096680e+00
4.335896682739257812e+01,4.128876876831054688e+01,4.189983749389648438e+01
9.273622512817382812e+00,9.638930320739746094e+00,2.399307489395141602e+00
2.022374725341796875e+01,1.470734214782714844e+01,2.339698076248168945e+00
1.170469856262207031e+01,1.189611434936523438e+01,3.940806627273559570e+00
1.200000000000000000e+01,1.015824699401855469e+01,1.000002503395080566e+00
3.218695449829101562e+01,3.103825187683105469e+01,2.919740295410156250e+01
3.624913406372070312e+01,2.741032218933105469e+01,1.451855087280273438e+01
2.874021339416503906e+01,2.188646697998046875e+01,6.323314666748046875e+00
1.558845520019531250e+01,1.281918907165527344e+01,7.944334506988525391e+00
1.272792243957519531e+01,6.011877059936523438e+00,1.709281921386718750e+00
1.780449295043945312e+01,1.751333045959472656e+01,3.720871448516845703e+00
1.499999809265136719e+01,8.677897453308105469e+00,4.548473358154296875e+00
1.627882385253906250e+01,1.241273880004882812e+01,8.921194076538085938e+00
1.661324882507324219e+01,1.570023536682128906e+01,6.108125686645507812e+00
1.208304691314697266e+01,8.435182571411132812e+00,1.043949961662292480e+00
1.166190338134765625e+01,1.041930294036865234e+01,2.289583683013916016e+00
2.186320877075195312e+01,2.104602241516113281e+01,2.156861305236816406e+01
4.535416030883789062e+01,4.475271606445312500e+01,5.306808471679687500e+01
5.385164260864257812e+00,5.001389503479003906e+00,2.618493318557739258e+00
1.086277770996093750e+01,1.057827281951904297e+01,3.169036865234375000e+00
1.421266746520996094e+01,1.373337364196777344e+01,4.973575592041015625e+00
1.334166622161865234e+01,1.532505989074707031e+01,2.090621471405029297e+00
3.023243522644042969e+01,2.443498229980468750e+01,1.465874671936035156e+00
2.249444198608398438e+01,1.974020576477050781e+01,8.844078063964843750e+00
2.219025039672851562e+01,2.075974273681640625e+01,1.889585304260253906e+01
2.475883483886718750e+01,2.644384193420410156e+01,2.174050521850585938e+01
1.627881813049316406e+01,1.397040081024169922e+01,3.050407886505126953e+00
3.492850112915039062e+01,2.765901947021484375e+01,1.395858287811279297e+01
1.944222259521484375e+01,1.245545291900634766e+01,2.649646043777465820e+00
1.606237220764160156e+01,1.838312530517578125e+01,6.409222602844238281e+00
1.303840446472167969e+01,1.569225215911865234e+01,2.121477842330932617e+00
1.473091793060302734e+01,1.292038249969482422e+01,2.237283229827880859e+00
4.555216598510742188e+01,4.586727142333984375e+01,6.846928405761718750e+01
1.095445251464843750e+01,1.183044528961181641e+01,2.040640592575073242e+00
1.581138515472412109e+01,1.367683696746826172e+01,5.869965553283691406e+00
3.244996261596679688e+01,2.338109970092773438e+01,3.863126754760742188e+00
9.273615837097167969e+00,9.046548843383789062e+00,4.075215339660644531e+00
8.544003486633300781e+00,9.012094497680664062e+00,4.332753181457519531e+00
1.208304500579833984e+01,1.078910160064697266e+01,1.977270364761352539e+00
3.289376831054687500e+01,2.482799911499023438e+01,3.412137508392333984e+00
1.360147190093994141e+01,1.081309127807617188e+01,4.696984767913818359e+00
1.417744541168212891e+01,1.463788414001464844e+01,2.742098569869995117e+00
1.118033790588378906e+01,1.114713478088378906e+01,2.435480833053588867e+00
1.077032947540283203e+01,9.292715072631835938e+00,1.183335542678833008e+00
1.469693756103515625e+01,1.241002655029296875e+01,4.232868194580078125e+00
1.774823760986328125e+01,1.203969764709472656e+01,2.574800252914428711e+00
2.204540443420410156e+01,2.492681312561035156e+01,8.154583930969238281e+00
1.676305580139160156e+01,9.750211715698242188e+00,3.281256914138793945e+00
3.001666069030761719e+01,2.422675323486328125e+01,3.394387722015380859e+00
1.676305198669433594e+01,1.171980190277099609e+01,1.934842467308044434e+00
2.898275375366210938e+01,2.653618431091308594e+01,1.876573944091796875e+01
3.051229286193847656e+01,2.712856483459472656e+01,2.177789497375488281e+01
3.277193832397460938e+01,3.256908416748046875e+01,3.394115066528320312e+01
7.348465442657470703e+00,1.139115333557128906e+01,9.480809211730957031e+00
2.839014244079589844e+01,2.209420967102050781e+01,1.269268512725830078e+00
1.157583618164062500e+01,7.735147953033447266e+00,2.388814449310302734e+00
1.407124519348144531e+01,1.348542308807373047e+01,3.481650114059448242e+00
2.875760841369628906e+01,2.367259979248046875e+01,2.006650447845458984e+00
2.229349708557128906e+01,2.507155990600585938e+01,1.083603477478027344e+01
1.356465625762939453e+01,1.467293834686279297e+01,1.599573254585266113e+00
1.029563331604003906e+01,9.542312622070312500e+00,3.852385997772216797e+00
2.839014053344726562e+01,2.822991752624511719e+01,3.650904464721679688e+01
1.284523105621337891e+01,1.093656635284423828e+01,1.042159080505371094e+00
6.324553966522216797e+00,8.009433746337890625e+00,7.835272312164306641e+00
1.805546951293945312e+01,1.647063827514648438e+01,1.748239874839782715e+00
1.555635070800781250e+01,2.110884857177734375e+01,2.469666481018066406e+00
1.593737602233886719e+01,1.337710094451904297e+01,8.628740310668945312e+00
2.046948814392089844e+01,1.821819114685058594e+01,1.048531532287597656e+01
1.315294265747070312e+01,1.312768840789794922e+01,3.872932910919189453e+00
1.019803810119628906e+01,7.871398925781250000e+00,1.534963989257812500e+01
8.660253524780273438e+00,5.843750000000000000e+00,6.972001075744628906e+00
2.578759002685546875e+01,2.408279418945312500e+01,1.851551246643066406e+01
1.456022167205810547e+01,1.468020439147949219e+01,2.597463130950927734e+00
9.433982849121093750e+00,7.238202095031738281e+00,2.893584489822387695e+00
2.830194282531738281e+01,2.554912757873535156e+01,1.755450248718261719e+01
3.701351165771484375e+01,3.230151748657226562e+01,2.755062675476074219e+01
4.242641448974609375e+00,6.340034961700439453e+00,1.620785951614379883e+00
3.706750488281250000e+01,3.090353393554687500e+01,4.101238632202148438e+01
3.717526245117187500e+01,3.306692123413085938e+01,5.350743484497070312e+01
2.321637344360351562e+01,2.560166358947753906e+01,1.713091850280761719e+00
2.607680892944335938e+01,2.294774818420410156e+01,1.486088752746582031e+00
9.949875831604003906e+00,1.046934127807617188e+01,2.135100841522216797e+00
2.012461090087890625e+01,1.277420997619628906e+01,3.090889930725097656e+00
2.922327995300292969e+01,2.986281776428222656e+01,3.700735473632812500e+01
1.964688301086425781e+01,1.102384757995605469e+01,6.689979553222656250e+00
3.003331565856933594e+01,3.075022697448730469e+01,1.474810218811035156e+01
